TSS type,chr,start position
outron,chrIV,13413130
outron,chrIV,13415880
outron,chrIV,13416551
outron,chrIV,13422387
exon,chrIV,13429399
exon,chrIV,13445277
exon,chrIV,13454777
outron,chrIV,13453285
exon,chrIV,13466081
exon,chrIV,13471943
outron,chrIV,13482112
outron,chrIV,13491239
outron,chrIV,13502891
exon,chrIV,13505727
outron,chrIV,13503198
outron,chrIV,13509058
outron,chrIV,13513554
outron,chrIV,13521881
outron,chrIV,13541806
outron,chrIV,13549489
exon,chrIV,13561575
outron,chrIV,13559411
outron,chrIV,13609851
exon,chrIV,13639241
exon,chrIV,13647420
exon,chrIV,13665426
outron,chrIV,13687088
exon,chrIV,13691419
outron,chrIV,13703995
exon,chrIV,13718873
outron,chrIV,13749074
exon,chrIV,13767922
exon,chrIV,13776997
outron,chrIV,13777717
exon,chrIV,13778841
outron,chrIV,13783751
outron,chrIV,13785710
exon,chrIV,13786836
outron,chrIV,13788770
outron,chrIV,13786957
exon,chrIV,13807753
outron,chrIV,13825172
outron,chrIV,13879408
outron,chrIV,13882004
outron,chrIV,13882620
outron,chrIV,13912538
outron,chrIV,13938344
exon,chrIV,13949825
outron,chrIV,13980210
exon,chrIV,13987775
outron,chrIV,14001139
exon,chrIV,14017995
exon,chrIV,14044179
outron,chrIV,14050665
exon,chrIV,14061173
outron,chrIV,14070426
outron,chrIV,14071174
outron,chrIV,14077397
outron,chrIV,14083037
outron,chrIV,14090063
exon,chrIV,14099326
outron,chrIV,14103195
outron,chrIV,14104962
outron,chrIV,14116809
exon,chrIV,14126738
outron,chrIV,14196417
outron,chrIV,14198485
outron,chrIV,14203418
outron,chrIV,14215548
exon,chrIV,14239715
exon,chrIV,14276481
exon,chrIV,14295058
exon,chrIV,14299573
exon,chrIV,14322960
outron,chrIV,14327058
exon,chrIV,14343794
outron,chrIV,14351154
outron,chrIV,14371824
outron,chrIV,14385208
outron,chrIV,14392048
outron,chrIV,14413647
exon,chrIV,14423256
exon,chrIV,14426112
exon,chrIV,14456881
exon,chrIV,14496479
outron,chrIV,14506295
exon,chrIV,14525811
outron,chrIV,14557765
outron,chrIV,14563822
exon,chrIV,14575595
exon,chrIV,14574786
exon,chrIV,14614481
exon,chrIV,14635091
exon,chrIV,14637654
outron,chrIV,14654613
outron,chrIV,14656761
outron,chrIV,14661510
outron,chrIV,14681355
exon,chrIV,14704203
exon,chrIV,14732321
exon,chrIV,14765287
outron,chrIV,14766757
outron,chrIV,14767785
outron,chrIV,14767932
outron,chrIV,14769499
outron,chrIV,14773531
outron,chrIV,14774537
exon,chrIV,14780986
outron,chrIV,14786791
outron,chrIV,14787008
outron,chrIV,14793043
outron,chrIV,14794054
outron,chrIV,14797444
outron,chrIV,14797567
outron,chrIV,14798850
exon,chrIV,14824890
outron,chrIV,14823209
outron,chrIV,14830177
exon,chrIV,14837127
exon,chrIV,14909512
outron,chrIV,14918528
exon,chrIV,14950687
outron,chrIV,14959605
outron,chrIV,15013651
outron,chrIV,15013743
outron,chrIV,15025632
outron,chrIV,15037189
outron,chrIV,15039543
exon,chrIV,15042783
exon,chrIV,15056284
outron,chrIV,15108110
exon,chrIV,15164894
exon,chrIV,15175503
exon,chrIV,15215571
exon,chrIV,15235989
outron,chrIV,15245848
exon,chrIV,15259840
exon,chrIV,15275794
exon,chrIV,15312040
outron,chrIV,15323761
outron,chrIV,15328246
exon,chrIV,15445369
outron,chrIV,15455248
outron,chrIV,15473512
exon,chrIV,15473656
exon,chrIV,15500870
exon,chrIV,15514899
outron,chrIV,15529878
exon,chrIV,15539920
outron,chrIV,15555189
exon,chrIV,15635700
exon,chrIV,15648360
outron,chrIV,15710628
exon,chrIV,15722168
exon,chrIV,15801720
outron,chrIV,15817106
exon,chrIV,15849904
exon,chrIV,15868499
outron,chrIV,15928442
outron,chrIV,15930083
exon,chrIV,15936675
exon,chrIV,15942323
outron,chrIV,15946537
outron,chrIV,15950201
outron,chrIV,15994669
outron,chrIV,16016964
exon,chrIV,16147113
exon,chrIV,16170777
exon,chrIV,16225943
exon,chrIV,16233696
exon,chrIV,16254308
exon,chrIV,16267774
outron,chrIV,16277702
outron,chrIV,16277909
exon,chrIV,16297196
exon,chrIV,16346930
exon,chrIV,16346762
outron,chrIV,16382189
exon,chrIV,16399809
outron,chrIV,16411161
outron,chrIV,16415096
outron,chrIV,16422414
exon,chrIV,16471705
exon,chrIV,16477191
outron,chrIV,16491567
exon,chrIV,16496579
outron,chrIV,16505823
exon,chrIV,16531244
exon,chrIV,16532429
exon,chrIV,16578505
exon,chrIV,16623273
exon,chrIV,16629050
exon,chrIV,16646650
exon,chrIV,16656296
exon,chrIV,16722861
outron,chrIV,16735837
outron,chrIV,16737915
exon,chrIV,16765525
outron,chrIV,16863581
outron,chrIV,16865739
exon,chrIV,16916043
exon,chrIV,16929370
outron,chrIV,16939430
outron,chrIV,16946831
outron,chrIV,16946967
outron,chrIV,16949577
outron,chrIV,16995665
exon,chrIV,16999239
outron,chrIV,17025206
outron,chrIV,17039910
outron,chrIV,17040651
exon,chrIV,17046355
outron,chrIV,17049226
exon,chrIV,17058672
outron,chrIV,17078993
outron,chrIV,17087334
outron,chrIV,17087678
exon,chrIV,17088529
outron,chrIV,17093761
outron,chrIV,17096480
outron,chrIV,17100216
outron,chrIV,17103935
outron,chrIV,17110954
outron,chrIV,17116717
outron,chrIV,17118686
outron,chrIV,17118789
exon,chrIV,17162713
outron,chrIV,17163293
exon,chrIV,17166026
outron,chrIV,17175126
exon,chrIV,17186820
outron,chrIV,17208596
exon,chrIV,17215358
outron,chrIV,17221680
outron,chrIV,17249927
outron,chrIV,17254769
outron,chrIV,17263828
exon,chrIV,17267221
exon,chrIV,17263953
outron,chrIV,17267739
exon,chrIV,17276911
outron,chrIV,17278608
outron,chrIV,17284571
outron,chrIV,17291919
outron,chrIV,17293909
exon,chrIV,17312165
outron,chrIV,17320624
outron,chrIV,17329080
outron,chrIV,17331350
outron,chrIV,17332408
outron,chrIV,17333713
exon,chrIV,17335227
outron,chrIV,17339212
exon,chrIV,17342791
exon,chrIV,17342934
outron,chrIV,17366592
exon,chrIV,17368547
outron,chrIV,17375780
outron,chrIV,17380143
outron,chrIV,17380507
exon,chrIV,17383023
outron,chrIV,17387688
exon,chrIV,17394991
outron,chrIV,17398512
outron,chrIV,17427131
exon,chrIV,17432288
outron,chrIV,17450999
outron,chrIV,17461430
outron,chrIV,17467881
exon,chrIV,17470320
outron,chrIV,17474375
exon,chrIV,17475318
exon,chrIV,17476491
exon,chrIV,17476598
exon,chrIV,17490619
exon,chrM,547
exon,chrM,897
exon,chrM,3240
exon,chrM,4503
exon,chrM,5621
exon,chrM,6453
exon,chrM,7842
exon,chrM,9641
exon,chrM,10402
outron,chrV,8192
exon,chrV,43264
exon,chrV,59242
exon,chrV,65433
exon,chrV,71057
exon,chrV,88730
outron,chrV,104745
exon,chrV,106160
outron,chrV,123261
outron,chrV,126735
outron,chrV,128055
outron,chrV,125799
exon,chrV,141313
outron,chrV,152261
outron,chrV,156301
outron,chrV,166702
outron,chrV,172229
exon,chrV,184593
outron,chrV,204071
exon,chrV,212685
exon,chrV,215077
exon,chrV,227091
outron,chrV,236920
outron,chrV,238797
exon,chrV,240460
exon,chrV,243318
exon,chrV,252039
exon,chrV,253871
outron,chrV,260438
exon,chrV,268239
outron,chrV,282602
outron,chrV,304908
outron,chrV,311617
exon,chrV,319029
exon,chrV,323914
exon,chrV,347849
outron,chrV,359429
exon,chrV,363693
exon,chrV,388396
exon,chrV,400005
exon,chrV,419688
exon,chrV,451906
exon,chrV,447304
outron,chrV,451042
exon,chrV,459099
outron,chrV,462552
exon,chrV,465605
exon,chrV,469457
outron,chrV,478056
outron,chrV,484810
exon,chrV,484902
exon,chrV,491719
outron,chrV,494576
exon,chrV,519556
exon,chrV,532323
exon,chrV,534459
exon,chrV,536635
exon,chrV,560551
exon,chrV,599719
exon,chrV,610516
exon,chrV,619341
exon,chrV,635748
exon,chrV,642894
outron,chrV,667568
exon,chrV,684075
exon,chrV,693079
outron,chrV,699182
exon,chrV,699754
exon,chrV,714184
outron,chrV,722239
exon,chrV,723891
exon,chrV,728009
exon,chrV,755537
exon,chrV,753332
exon,chrV,755955
outron,chrV,761403
outron,chrV,773533
exon,chrV,778510
exon,chrV,782529
exon,chrV,805918
exon,chrV,806729
exon,chrV,813217
exon,chrV,859083
exon,chrV,878607
exon,chrV,889390
exon,chrV,903578
outron,chrV,903332
outron,chrV,911343
exon,chrV,919001
exon,chrV,933902
outron,chrV,947066
outron,chrV,950455
outron,chrV,965041
exon,chrV,983710
outron,chrV,1006500
exon,chrV,1031654
outron,chrV,1049485
exon,chrV,1060322
outron,chrV,1060491
outron,chrV,1075058
outron,chrV,1120598
exon,chrV,1134559
outron,chrV,1141667
outron,chrV,1154249
outron,chrV,1169658
exon,chrV,1179206
exon,chrV,1184998
outron,chrV,1196140
outron,chrV,1196237
exon,chrV,1207213
outron,chrV,1207821
outron,chrV,1236426
outron,chrV,1264490
outron,chrV,1262906
exon,chrV,1270748
exon,chrV,1279150
outron,chrV,1287097
outron,chrV,1301920
outron,chrV,1319838
exon,chrV,1336148
outron,chrV,1350252
outron,chrV,1361844
outron,chrV,1383633
exon,chrV,1392057
exon,chrV,1425722
outron,chrV,1433219
outron,chrV,1438992
exon,chrV,1467372
outron,chrV,1467197
outron,chrV,1480853
outron,chrV,1485889
exon,chrV,1493158
exon,chrV,1499428
exon,chrV,1503415
outron,chrV,1534833
exon,chrV,1545795
outron,chrV,1548175
exon,chrV,1555238
exon,chrV,1559141
exon,chrV,1585245
exon,chrV,1594114
outron,chrV,1607969
exon,chrV,1610299
outron,chrV,1621558
outron,chrV,1627465
outron,chrV,1629480
exon,chrV,1636091
exon,chrV,1665222
exon,chrV,1693680
exon,chrV,1700462
exon,chrV,1733168
outron,chrV,1743772
exon,chrV,1756123
outron,chrV,1771899
exon,chrV,1773917
outron,chrV,1775158
exon,chrV,1779196
outron,chrV,1783949
exon,chrV,1785927
exon,chrV,1816171
outron,chrV,1821514
outron,chrV,1829901
exon,chrV,1842049
exon,chrV,1846222
exon,chrV,1852416
exon,chrV,1856673
outron,chrV,1868747
outron,chrV,1868852
exon,chrV,1871745
outron,chrV,1872059
outron,chrV,1883423
outron,chrV,1895671
outron,chrV,1918153
exon,chrV,1925572
exon,chrV,1927262
exon,chrV,1957795
outron,chrV,1968972
outron,chrV,1978715
outron,chrV,1987047
outron,chrV,1993005
exon,chrV,2008609
outron,chrV,2011626
exon,chrV,2032440
exon,chrV,2037618
outron,chrV,2053684
outron,chrV,2057384
outron,chrV,2067177
exon,chrV,2067698
exon,chrV,2085733
exon,chrV,2088242
outron,chrV,2090549
exon,chrV,2096696
outron,chrV,2103233
exon,chrV,2109417
exon,chrV,2110670
exon,chrV,2118738
exon,chrV,2122843
outron,chrV,2127489
outron,chrV,2139991
exon,chrV,2149338
outron,chrV,2159609
exon,chrV,2183475
outron,chrV,2188142
exon,chrV,2193887
outron,chrV,2192387
exon,chrV,2201415
exon,chrV,2212096
exon,chrV,2219125
exon,chrV,2221279
outron,chrV,2231014
exon,chrV,2239147
exon,chrV,2244854
exon,chrV,2242898
exon,chrV,2244988
exon,chrV,2255348
outron,chrV,2259913
exon,chrV,2264574
outron,chrV,2278630
exon,chrV,2278811
exon,chrV,2281826
exon,chrV,2292494
exon,chrV,2294902
exon,chrV,2324208
exon,chrV,2327248
exon,chrV,2342817
exon,chrV,2565528
outron,chrV,2590057
exon,chrV,2591161
exon,chrV,2592517
outron,chrV,2600699
outron,chrV,2603161
exon,chrV,2603273
exon,chrV,2621887
exon,chrV,2624235
exon,chrV,2640142
outron,chrV,2646039
outron,chrV,2652709
outron,chrV,2657731
outron,chrV,2666447
outron,chrV,2682434
outron,chrV,2694435
outron,chrV,2694662
outron,chrV,2698691
exon,chrV,2711589
exon,chrV,2713061
exon,chrV,2719588
exon,chrV,2731096
outron,chrV,2745320
exon,chrV,2757960
exon,chrV,2780898
exon,chrV,2796286
exon,chrV,2803862
exon,chrV,2810443
exon,chrV,2824079
outron,chrV,2827863
exon,chrV,2849245
exon,chrV,2849348
exon,chrV,2875596
outron,chrV,2904093
outron,chrV,2924707
exon,chrV,2945929
exon,chrV,3011260
outron,chrV,3039467
outron,chrV,3051570
exon,chrV,3054185
exon,chrV,3066557
exon,chrV,3080911
outron,chrV,3094507
exon,chrV,3104453
outron,chrV,3113989
outron,chrV,3115172
exon,chrV,3145106
exon,chrV,3147311
outron,chrV,3188058
exon,chrV,3193188
outron,chrV,3195199
exon,chrV,3195337
exon,chrV,3200623
outron,chrV,3243160
outron,chrV,3256957
outron,chrV,3257312
exon,chrV,3258483
exon,chrV,3275467
outron,chrV,3278379
exon,chrV,3289738
outron,chrV,3313463
outron,chrV,3315449
exon,chrV,3342776
outron,chrV,3346720
outron,chrV,3431644
exon,chrV,3431779
outron,chrV,3445709
exon,chrV,3502266
outron,chrV,3506145
exon,chrV,3516894
exon,chrV,3535316
exon,chrV,3553399
outron,chrV,3552765
exon,chrV,3575867
outron,chrV,3579020
outron,chrV,3586396
outron,chrV,3584861
exon,chrV,3592174
exon,chrV,3594974
exon,chrV,3597165
outron,chrV,3661742
exon,chrV,3673251
exon,chrV,3685814
outron,chrV,3688963
outron,chrV,3703277
outron,chrV,3716440
exon,chrV,3733049
exon,chrV,3739662
outron,chrV,3743454
outron,chrV,3757006
outron,chrV,3759678
exon,chrV,3759046
exon,chrV,3771508
exon,chrV,3772156
outron,chrV,3777032
exon,chrV,3803440
exon,chrV,3803976
exon,chrV,3811639
exon,chrV,3812562
exon,chrV,3815213
exon,chrV,3820516
exon,chrV,3841508
exon,chrV,3844032
exon,chrV,3855108
exon,chrV,3857892
exon,chrV,3863775
exon,chrV,3879249
exon,chrV,3889262
exon,chrV,3902783
outron,chrV,3906075
exon,chrV,3911120
exon,chrV,3936363
exon,chrV,3950045
exon,chrV,3970499
outron,chrV,3980641
exon,chrV,3980125
exon,chrV,3980754
exon,chrV,3984398
exon,chrV,3989363
exon,chrV,4005305
exon,chrV,4064780
outron,chrV,4095025
exon,chrV,4118466
exon,chrV,4120763
exon,chrV,4122500
exon,chrV,4124883
exon,chrV,4127210
exon,chrV,4129891
exon,chrV,4134714
outron,chrV,4143365
outron,chrV,4154624
outron,chrV,4160267
outron,chrV,4161081
outron,chrV,4164573
outron,chrV,4169793
outron,chrV,4175707
outron,chrV,4175846
outron,chrV,4187170
outron,chrV,4194426
outron,chrV,4195575
outron,chrV,4199203
outron,chrV,4204626
outron,chrV,4219458
outron,chrV,4233450
exon,chrV,4272936
exon,chrV,4284812
exon,chrV,4300745
exon,chrV,4304551
exon,chrV,4309129
exon,chrV,4310731
exon,chrV,4310633
exon,chrV,4321339
exon,chrV,4325477
exon,chrV,4327120
outron,chrV,4341374
outron,chrV,4346051
outron,chrV,4349222
exon,chrV,4361560
outron,chrV,4369221
exon,chrV,4371793
outron,chrV,4374883
outron,chrV,4382957
outron,chrV,4388308
exon,chrV,4407723
exon,chrV,4414608
exon,chrV,4420978
outron,chrV,4436084
exon,chrV,4443452
outron,chrV,4450894
outron,chrV,4456597
outron,chrV,4483473
outron,chrV,4496040
exon,chrV,4511203
outron,chrV,4550549
exon,chrV,4562285
exon,chrV,4560821
outron,chrV,4570375
outron,chrV,4570454
exon,chrV,4592218
outron,chrV,4606929
outron,chrV,4615894
outron,chrV,4641000
outron,chrV,4648386
outron,chrV,4648694
outron,chrV,4683206
outron,chrV,4687026
outron,chrV,4687853
outron,chrV,4689030
exon,chrV,4698780
exon,chrV,4709829
exon,chrV,4720047
outron,chrV,4721944
exon,chrV,4724416
exon,chrV,4731626
outron,chrV,4736811
exon,chrV,4742493
exon,chrV,4754299
exon,chrV,4770525
exon,chrV,4770660
exon,chrV,4777385
outron,chrV,4807149
outron,chrV,4818981
outron,chrV,4824584
outron,chrV,4827101
outron,chrV,4826071
exon,chrV,4839941
exon,chrV,4844768
exon,chrV,4847701
outron,chrV,4853613
exon,chrV,4862838
exon,chrV,4865667
exon,chrV,4889602
exon,chrV,4894945
exon,chrV,4896038
exon,chrV,4906239
exon,chrV,4908854
outron,chrV,4913087
outron,chrV,4915044
exon,chrV,4918571
exon,chrV,4919194
exon,chrV,4919679
outron,chrV,4975444
exon,chrV,5000559
exon,chrV,5006762
exon,chrV,5012546
outron,chrV,5018961
outron,chrV,5027837
exon,chrV,5032477
exon,chrV,5035369
outron,chrV,5036548
outron,chrV,5038560
outron,chrV,5049091
outron,chrV,5049555
outron,chrV,5051989
exon,chrV,5053527
outron,chrV,5065160
outron,chrV,5068701
exon,chrV,5098940
exon,chrV,5110761
outron,chrV,5119513
outron,chrV,5119265
exon,chrV,5127207
outron,chrV,5131681
outron,chrV,5178162
exon,chrV,5182037
exon,chrV,5181162
outron,chrV,5192583
exon,chrV,5194592
outron,chrV,5200690
outron,chrV,5204440
outron,chrV,5225476
outron,chrV,5234799
exon,chrV,5237111
exon,chrV,5239440
exon,chrV,5239844
exon,chrV,5243111
exon,chrV,5267941
outron,chrV,5269264
outron,chrV,5303460
exon,chrV,5310567
exon,chrV,5319559
outron,chrV,5329761
exon,chrV,5349560
exon,chrV,5349722
exon,chrV,5387431
outron,chrV,5393452
outron,chrV,5404219
exon,chrV,5411007
exon,chrV,5420026
exon,chrV,5423280
exon,chrV,5434780
outron,chrV,5433233
outron,chrV,5444066
exon,chrV,5490414
exon,chrV,5493718
outron,chrV,5505163
exon,chrV,5505297
outron,chrV,5511791
outron,chrV,5523208
exon,chrV,5533851
exon,chrV,5536722
outron,chrV,5550485
outron,chrV,5558466
outron,chrV,5557106
outron,chrV,5568007
outron,chrV,5580619
outron,chrV,5584517
exon,chrV,5583102
exon,chrV,5588066
outron,chrV,5592565
outron,chrV,5594444
exon,chrV,5596494
exon,chrV,5606547
exon,chrV,5613203
exon,chrV,5614313
exon,chrV,5617642
outron,chrV,5619284
outron,chrV,5632848
outron,chrV,5652655
outron,chrV,5661097
exon,chrV,5661159
outron,chrV,5667255
outron,chrV,5678810
outron,chrV,5682679
outron,chrV,5684678
outron,chrV,5684797
outron,chrV,5688516
exon,chrV,5700140
outron,chrV,5707290
outron,chrV,5712893
exon,chrV,5716640
exon,chrV,5716788
outron,chrV,5747740
exon,chrV,5758429
exon,chrV,5754389
outron,chrV,5760322
exon,chrV,5763827
outron,chrV,5770368
exon,chrV,5771576
outron,chrV,5777018
outron,chrV,5780805
outron,chrV,5790511
outron,chrV,5791121
exon,chrV,5791981
exon,chrV,5798179
exon,chrV,5799870
exon,chrV,5805426
exon,chrV,5813115
outron,chrV,5826317
exon,chrV,5832693
exon,chrV,5836817
exon,chrV,5839735
outron,chrV,5855429
outron,chrV,5866338
outron,chrV,5868420
exon,chrV,5876010
exon,chrV,5902194
outron,chrV,5917832
exon,chrV,5930895
outron,chrV,5939757
outron,chrV,5951116
exon,chrV,5961582
outron,chrV,5964103
outron,chrV,5974646
outron,chrV,5981643
exon,chrV,5986838
outron,chrV,5990754
exon,chrV,5996308
outron,chrV,6017664
outron,chrV,6017879
outron,chrV,6018887
exon,chrV,6034870
exon,chrV,6037760
exon,chrV,6038671
outron,chrV,6045074
outron,chrV,6048316
outron,chrV,6051329
outron,chrV,6053349
exon,chrV,6054341
outron,chrV,6062048
exon,chrV,6095683
outron,chrV,6096995
exon,chrV,6105670
outron,chrV,6107743
exon,chrV,6110619
exon,chrV,6112926
outron,chrV,6120449
exon,chrV,6138245
exon,chrV,6209082
exon,chrV,6204413
exon,chrV,6217295
outron,chrV,6234886
exon,chrV,6259409
outron,chrV,6267416
outron,chrV,6276812
exon,chrV,6281202
exon,chrV,6288872
exon,chrV,6292528
exon,chrV,6300852
outron,chrV,6302537
outron,chrV,6312688
outron,chrV,6322937
exon,chrV,6338767
outron,chrV,6365739
exon,chrV,6389729
outron,chrV,6400667
outron,chrV,6408953
exon,chrV,6414489
outron,chrV,6424547
outron,chrV,6427211
outron,chrV,6430673
outron,chrV,6433664
outron,chrV,6435729
outron,chrV,6450533
outron,chrV,6452779
outron,chrV,6494056
outron,chrV,6494964
outron,chrV,6498662
outron,chrV,6504534
outron,chrV,6506861
outron,chrV,6509865
outron,chrV,6511949
outron,chrV,6514013
outron,chrV,6517070
exon,chrV,6517391
outron,chrV,6520256
outron,chrV,6525011
outron,chrV,6533802
exon,chrV,6549603
exon,chrV,6561488
outron,chrV,6566353
exon,chrV,6575851
exon,chrV,6575928
exon,chrV,6580098
exon,chrV,6580264
exon,chrV,6585316
outron,chrV,6593920
outron,chrV,6606757
outron,chrV,6611210
exon,chrV,6613072
exon,chrV,6626329
outron,chrV,6652063
outron,chrV,6655724
outron,chrV,6656799
outron,chrV,6666646
outron,chrV,6669025
outron,chrV,6681662
outron,chrV,6688547
exon,chrV,6694718
outron,chrV,6699109
outron,chrV,6703034
outron,chrV,6707190
outron,chrV,6709176
exon,chrV,6710597
outron,chrV,6718452
outron,chrV,6726635
outron,chrV,6742879
outron,chrV,6757207
exon,chrV,6762459
exon,chrV,6765057
exon,chrV,6768486
outron,chrV,6785219
outron,chrV,6794992
exon,chrV,6809326
outron,chrV,6810378
exon,chrV,6813603
exon,chrV,6835620
outron,chrV,6839221
exon,chrV,6845182
exon,chrV,6840456
outron,chrV,6855080
outron,chrV,6869631
outron,chrV,6879780
outron,chrV,6893859
exon,chrV,6935919
exon,chrV,6955460
outron,chrV,6955872
outron,chrV,6970123
outron,chrV,6982508
